Unnamed: 0;ID;ENLACE;USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;TRADUCCIÓN;POLARIDAD;SUBJETIVIDAD
62;1,20E+18;https://twitter.com/festivaloffloja/status/1199096423460921344;festivaloffloja;;2019-11-25 22:44:00+00:00;0;0;@dapawn;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Espectacular el concierto de @dapawn en la Plaza de San Sebastián. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TjjRcAw-u/?igshid=1u5otd247byt7.;# Fiavl2019 Spectacular @dapawn concert in the Plaza de San Sebastián. ;0.6;0.9
63;1,20E+18;https://twitter.com/festivaloffloja/status/1199094051846246400;festivaloffloja;;2019-11-25 22:34:34+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Espertare de Talvez Danza Contemporánea hizo interactuar al público. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tis7DA8J9/?igshid=wewgjerofs4l.;# Fiavl2019 Espertare de Talvez Contemporary Dance made the audience interact. ;0.16666666666666666;0.16666666666666666
64;1,20E+18;https://twitter.com/kmjimenezv/status/1199038327602794497;kmjimenezv;loja280c;2019-11-25 18:53:09+00:00;0;0;;;;Gracias¡¡¡. Consideraron uno entre los q había compartido..;Thank you. ;0.0;0.0
65;1,20E+18;https://twitter.com/loja280c/status/1198991772225028096;loja280c;;2019-11-25 15:48:09+00:00;3;4;@festivaloffloja @CristobalMocha @bolivar_lojan @joseamusic @BailonOficial @leninpaladiness @pecesdeciudad85 @CarlosVerareal @MunicipioDeLoja @NixonGranda8 @PabloXBurneo;#loja280c;;Durante el concurso de microcuentos #loja280c tuvimos 32.400 impresiones. Buena semilla!!! Rumbo al @festivaloffloja 2020 @CristobalMocha @bolivar_lojan @joseamusic @BailonOficial @leninpaladiness @pecesdeciudad85 @CarlosVerareal @MunicipioDeLoja @NixonGranda8 @PabloXBurneo.;During the micro loyalty contest # loja280c we had 32,400 impressions. ;0.0;0.0
66;1,20E+18;https://twitter.com/loja280c/status/1198987997850603520;loja280c;;2019-11-25 15:33:09+00:00;7;9;@festivaloffloja @MunicipioDeLoja @FestivalDeLoja @joseamusic @sur_loja @BailonOficial @leninpaladiness;#loja280c;;Desde Loja la ciudad de los microcuentos #loja280c. Loja sede del @festivaloffloja 1. Teatro Bolívar 2. Parque Central 3. Museo Banco Central 4. Museo Banco Central Rumbo al OFF 2020 @MunicipioDeLoja @FestivalDeLoja @joseamusic @sur_loja @BailonOficial @leninpaladiness.;From Loja the city of micro-discounts # loja280c. ;0.0;0.0
67;1,20E+18;https://twitter.com/LojaTuristica/status/1198923117806149632;LojaTuristica;;2019-11-25 11:15:20+00:00;0;4;@FestivalDeLoja @festivaloffloja;#Loja;;#Loja | @FestivalDeLoja @festivaloffloja .;#Loja @FestivalDeLoja @festivaloffloja.;0.0;0.0
68;1,20E+18;https://twitter.com/LojaTuristica/status/1198922418686849025;LojaTuristica;;2019-11-25 11:12:34+00:00;0;0;@festivaloffloja;#Loja;;#Loja | festivaldeloja @festivaloffloja https://www.instagram.com/p/B5SUpvtgAmb/?igshid=1t5xl0r6ey9yy.;#Loja festivaldeloja @festivaloffloja https://www.instagram.com/p/B5SUpvtgAmb/?igshid=1t5xl0r6ey9yy.;0.0;0.0
69;1,20E+18;https://twitter.com/loja280c/status/1198824402802098176;loja280c;;2019-11-25 04:43:05+00:00;4;7;@festivaloffloja;#loja280c;;Concurso de microcuentos #loja280c del @festivaloffloja Listado de cuentos que irá al libro de microcuentos Puede bajar la lista de https://www.dropbox.com/s/k7m8dfnkvix4g68/cuentos_2019.pdf?dl=0 o solicitarlo al 0995663197 para observaciones. Gracias.;Micro-contest contest # loja280c from @festivaloffloja List of stories that will go to the micro-discount book ;0.0;0.0
70;1,20E+18;https://twitter.com/LojaTuristica/status/1198823126919827457;LojaTuristica;;2019-11-25 04:38:01+00:00;0;0;@festivaloffloja;#Loja;;#Loja | festivaldeloja @festivaloffloja https://www.instagram.com/p/B5RngD6A4_y/?igshid=8sj82h558b6d.;#Loja festivaldeloja @festivaloffloja https://www.instagram.com/p/B5RngD6A4_y/?igshid=8sj82h558b6d.;0.0;0.0
71;1,20E+18;https://twitter.com/ConectadosLoja/status/1198821044494229505;ConectadosLoja;;2019-11-25 04:29:44+00:00;1;2;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.;#Loja Postcards of @festivaldeloja @festivaloffloja 2019 # Fiavl2019 #Ecuador.;0.0;0.0
72;1,20E+18;https://twitter.com/ConectadosLoja/status/1198820827254398976;ConectadosLoja;;2019-11-25 04:28:52+00:00;0;1;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.;#Loja Postcards of @festivaldeloja @festivaloffloja 2019 # Fiavl2019 #Ecuador.;0.0;0.0
73;1,20E+18;https://twitter.com/ConectadosLoja/status/1198820512639717376;ConectadosLoja;;2019-11-25 04:27:37+00:00;1;5;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.;#Loja Postcards of @festivaldeloja @festivaloffloja 2019 # Fiavl2019 #Ecuador.;0.0;0.0
74;1,20E+18;https://twitter.com/ConectadosLoja/status/1198820328467836929;ConectadosLoja;;2019-11-25 04:26:53+00:00;0;0;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.;#Loja Postcards of @festivaldeloja @festivaloffloja 2019 # Fiavl2019 #Ecuador.;0.0;0.0
75;1,20E+18;https://twitter.com/ConectadosLoja/status/1198819981988941824;ConectadosLoja;;2019-11-25 04:25:31+00:00;0;0;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.;#Loja Postcards of @festivaldeloja @festivaloffloja 2019 # Fiavl2019 #Ecuador.;0.0;0.0
76;1,20E+18;https://twitter.com/ConectadosLoja/status/1198811458143948800;ConectadosLoja;;2019-11-25 03:51:39+00:00;1;7;@FestivalDeLoja @festivaloffloja;#Loja #Ecuador #FIAVL2019 #MiMejorMomentoFIAVL2019;;FINALIZA EL FESTIVAL DE ARTES VIVAS #Loja | Llega a su feliz término el @FestivalDeLoja y el @festivaloffloja donde miles de lojanos y turistas de #Ecuador y del mundo disfrutaron de la IV edición del #FIAVL2019 #MiMejorMomentoFIAVL2019.;FINALIZES THE LIVING ARTS FESTIVAL #Loja The @FestivalDeLoja and @festivaloffloja comes to a happy end where thousands of locals and tourists from #Ecuador and the world enjoyed the IV edition of # FIAVL2019 # MiMejorMomentoFIAVL2019.;0.65;0.85
77;1,20E+18;https://twitter.com/sur_loja/status/1198795737410232320;sur_loja;;2019-11-25 02:49:11+00:00;6;15;@joseamusic @festivaloffloja @FestivalDeLoja @juanfervelasco @prefecturaLoja @1976Efra;#Loja #CanalSur;;¡Cae el telón del Festival de Artes Vivas! #Loja Así se vivió la Noche de Luces en exteriores de la iglesia La Catedral como cierre del IV Festival Internacional de Artes Vivas. #CanalSur @joseamusic @festivaloffloja @FestivalDeLoja @juanfervelasco @prefecturaLoja @1976Efra.;The curtain of the Festival of Living Arts falls! ;0.0;0.0
78;1,20E+18;https://twitter.com/ConectadosLoja/status/1198791094235996160;ConectadosLoja;;2019-11-25 02:30:43+00:00;0;1;@festivaloffloja @FestivalDeLoja @Cultura_Ec @Cultura_Zonal7;#Loja;;"#Loja | Mapping y noche de luces en la Plaza Central finalizando el IV @festivaloffloja @FestivalDeLoja @Cultura_Ec @Cultura_Zonal7 Video &gt; https://www.facebook.com/800564616676987/videos/2419119041685819/.";#Loja Mapping and night of lights in the Central Square ending the IV @festivaloffloja @FestivalDeLoja @Cultura_Ec @ Cultura_Zonal7 Video> https://www.facebook.com/800564616676987/videos/2419119041685819/.;0.0;0.25
79;1,20E+18;https://twitter.com/ernesto_alvear/status/1198742920276389890;ernesto_alvear;;2019-11-24 23:19:18+00:00;0;3;@festivaloffloja;;;Totalmente detestable que personas inescrupulosas destruyan los bienes del @festivaloffloja . .;Totally detestable that unscrupulous people destroy the assets of @festivaloffloja. ;-0.1;0.375
80;1,20E+18;https://twitter.com/cineclubcce/status/1198716247573225473;cineclubcce;;2019-11-24 21:33:19+00:00;0;0;;#mimejormomentofiavl2019 #festivaloff #festivaloffloja #artshow #fest #photography #bokeh #300mm #orangeandteal #fotografia #canonec #canonecuador #loja #lojaec #lojaesmusica #it #coco #nightphoto #nightpic;;#mimejormomentofiavl2019 #festivaloff #festivaloffloja #artshow #fest #photography #bokeh #300mm #orangeandteal #fotografia #canonec #canonecuador #loja #lojaec #lojaesmusica #it #coco #nightphoto #nightpic… https://www.instagram.com/p/B5Q25SFAMf_/?igshid=stf862tzt8zp.;# mimejormomentofiavl2019 #festivaloff #festivaloffloja #artshow #fest #photography #bokeh # 300mm #orangeandteal #photography #canonec #canonecuador #loja #lojaec #lojaesmusica #it #coco #nightphoto # nightpic… https://www.instagram.com/p ;0.0;0.0
81;1,20E+18;https://twitter.com/festivaloffloja/status/1198707029411368960;festivaloffloja;;2019-11-24 20:56:41+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Esto es Impro la pasamos de lo mejor con estos chicos. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QvliJgm_N/?igshid=tjo7xijq1po2.;# Fiavl2019 This is Impro we had the best time with these guys. ;1.0;0.3
82;1,20E+18;https://twitter.com/festivaloffloja/status/1198699788788629505;festivaloffloja;;2019-11-24 20:27:55+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Místicas de Zero no Zero Teatro fue una obra espectacular. Gracias!!! #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QvaaxAoD6/?igshid=zibqtftw4esr.;# Fiavl2019 Mystics of Zero no Zero Theater was a spectacular play. ;0.6;0.9
83;1,20E+18;https://twitter.com/festivaloffloja/status/1198699270410555392;festivaloffloja;;2019-11-24 20:25:51+00:00;0;1;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Manípulo / Talvez Danza fue parte de nuestra programación Off 2019. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QvLK_AbME/?igshid=1f6kr1g4v4sqs.;# Fiavl2019 Manípulo / Maybe Danza was part of our Off 2019 programming. # OffLoja2019 #LojaParaElMundo in Loja, Ecuador https://www.instagram.com/p/B5QvLK_AbME/?igshid=1f6kr1g4v4sqs.;0.0;0.0
84;1,20E+18;https://twitter.com/cadenaecotel/status/1198699062716981248;cadenaecotel;;2019-11-24 20:25:01+00:00;0;0;@festivaloffloja;;;Esta noche @festivaloffloja https://www.instagram.com/p/B5QvFWvgY-G/?igshid=iljhfseotcgg.;Tonight @festivaloffloja https://www.instagram.com/p/B5QvFWvgY-G/?igshid=iljhfseotcgg.;0.0;0.0
85;1,20E+18;https://twitter.com/cadenaecotel/status/1198699002692169728;cadenaecotel;;2019-11-24 20:24:47+00:00;0;0;@festivaloffloja;;;@festivaloffloja llega su fin https://www.instagram.com/p/B5QvDnYAf85/?igshid=1bh1vm8s9xgyo.;@festivaloffloja comes to an end https://www.instagram.com/p/B5QvDnYAf85/?igshid=1bh1vm8s9xgyo.;0.0;0.0
86;1,20E+18;https://twitter.com/festivaloffloja/status/1198698212812623874;festivaloffloja;;2019-11-24 20:21:39+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Esto es Impro en el escenario Off!!! #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QusawgQKC/?igshid=1bhcm7t0kzux0.;# Fiavl2019 This is Impro on stage Off !!! ;0.0;0.0
87;1,20E+18;https://twitter.com/festivaloffloja/status/1198697759160725504;festivaloffloja;;2019-11-24 20:19:51+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Érase una vez del Mago Rumbaut estuvo impresionante! #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QufTzAAFo/?igshid=118w289qc4zk9.;# Fiavl2019 Once upon a time the Magician Rumbaut was awesome! ;1.0;1.0
88;1,20E+18;https://twitter.com/festivaloffloja/status/1198696292173537286;festivaloffloja;;2019-11-24 20:14:01+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Muzambe/Capoeira - Fábrica Off (Grupo Caxambu) #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QtlhPAi-W/?igshid=1q7vo0jedtzg4.;# Fiavl2019 Muzambe / Capoeira - Factory Off (Caxambu Group) # OffLoja2019 #LojaParaElMundo in Loja, Ecuador https://www.instagram.com/p/B5QtlhPAi-W/?igshid=1q7vo0jedtzg4.;0.0;0.0
89;1,20E+18;https://twitter.com/festivaloffloja/status/1198643631474786305;festivaloffloja;;2019-11-24 16:44:46+00:00;0;0;;#KioskosOff #OffLoja2019 #LojaParaElMundo;;#KioskosOff Chococanela. Realizamos chocolates rellenos personalizados e impresos corporativos en chocolate. Es un emprendimiento que se realiza desde el 2014. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QV4BQAD82/?igshid=1dnrocgwuoq15.;#KioskosOff Chococanela. ;0.0;0.0
90;1,20E+18;https://twitter.com/festivaloffloja/status/1198642918212411393;festivaloffloja;;2019-11-24 16:41:56+00:00;0;0;;#KioskosOff;;#KioskosOff Menja / Dulces y chocolates. Es un emprendimiento lojano dedicado a la elaboración y personalización de productos de pastelería y repostería. ¡Nos gusta ser parte y endulzar tus momentos… https://www.instagram.com/p/B5QVjPxAMM2/?igshid=1duib7sya7f7a.;#KioskosOff Menja / Sweets and chocolates. ;0.0;0.0
91;1,20E+18;https://twitter.com/festivaloffloja/status/1198641908110839810;festivaloffloja;;2019-11-24 16:37:55+00:00;0;0;;#KioskosOff;;#KioskosOff Days for Girls Ecuador. Somos un grupo de mujeres en Malacatos Ecuador que estamos comprometidas en proporcionar soluciones de salud menstrual de calidad sostenible, asequibles y reutilizables para… https://www.instagram.com/p/B5QVFz7gRyh/?igshid=j0v2jivpt42x.;#KioskosOff Days for Girls Ecuador. ;0.0;0.0
92;1,20E+18;https://twitter.com/festivaloffloja/status/1198640984948649986;festivaloffloja;;2019-11-24 16:34:15+00:00;0;0;;#KioskosOff #OffLoja2019 #LojaParaElMundo;;#KioskosOff Yuyos Garden Buscamos fomentar los regalos que son vida con sentido sostenible. Las suculentas lucirán hermosas en el hogar, etc... #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QUrAtAsij/?igshid=1wavll2laxuz1.;#KioskosOff Yuyos Garden We seek to encourage gifts that are life with sustainable meaning. ;0.0;0.0
93;1,20E+18;https://twitter.com/festivaloffloja/status/1198633227948154881;festivaloffloja;;2019-11-24 16:03:25+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Teatro el jungla / Guayaquil Superstar #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5QRJErgk6y/?igshid=1ax1jwa3k8jvx.;# Fiavl2019 Jungle Theater / Guayaquil Superstar # OffLoja2019 #LojaParaElMundo in Loja, Ecuador https://www.instagram.com/p/B5QRJErgk6y/?igshid=1ax1jwa3k8jvx.;0.0;0.0
94;1,20E+18;https://twitter.com/festivaloffloja/status/1198632634395570176;festivaloffloja;;2019-11-24 16:01:04+00:00;0;1;;#FIAVL2019 #OFFLOJA2019 #LOJAPARAELMUNDO;;#FIAVL2019 HOY!!! EVENTO DE CLAUSURA 19H30 TE ESPERAMOS!!! #OFFLOJA2019 #LOJAPARAELMUNDO en Loja, Ecuador https://www.instagram.com/p/B5QQ33jggdI/?igshid=1496q1l7v3mgy.;# FIAVL2019 TODAY !!! ;0.0;0.0
95;1,20E+18;https://twitter.com/yossymartinez09/status/1198625308150259713;yossymartinez09;jmartyn593;2019-11-24 15:31:57+00:00;0;0;;;; .;.;0.0;0.0
96;1,20E+18;https://twitter.com/yossymartinez09/status/1198624840917364736;yossymartinez09;jmartyn593;2019-11-24 15:30:06+00:00;0;0;;;;Amazing!.;Amazing!;0.7500000000000001;0.9
97;1,20E+18;https://twitter.com/mcarrera776/status/1198616026398765062;mcarrera776;;2019-11-24 14:55:04+00:00;0;0;@festivaloffloja;;;En el @festivaloffloja .;In the @festivaloffloja.;0.0;0.0
98;1,20E+18;https://twitter.com/Soymajadero/status/1198591450885345281;Soymajadero;CristobalMocha;2019-11-24 13:17:25+00:00;0;1;;;;Excelente iniciativa cultural. Exitos!.;Excellent cultural initiative. ;0.55;0.55
99;1,20E+18;https://twitter.com/CristobalMocha/status/1198578082447319040;CristobalMocha;;2019-11-24 12:24:18+00:00;3;4;@festivaloffloja @MunicipioDeLoja @joseamusic @BailonOficial @CarlosVerareal @bolivar_lojan;;;Gracias totales a quienes pusieron su granito de arena para que todo esto haya sido posible. @Festivaloffloja @MunicipioDeLoja @joseamusic @bailonoficial @CarlosVerareal @bolivar_lojan.;Total thanks to those who put their grain of sand so that all this has been possible. ;0.06666666666666667;0.65
100;1,20E+18;https://twitter.com/FrancisDjs/status/1198576038189682690;FrancisDjs;;2019-11-24 12:16:10+00:00;1;0;@festivaloffloja;#FIAVL2019 #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador;;#FIAVL2019 》La expresión artística en el festivaldeloja @festivaloffloja #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P3I0GAz7f/?igshid=bdqsq40s90ta.;# FIAVL2019》 The artistic expression at the festivaldeloja @festivaloffloja # MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P3I0GAz7f/?igshid=bdqsq40s90ta.;0.3333333333333333;1.0
101;1,20E+18;https://twitter.com/FrancisDjs/status/1198575527222824960;FrancisDjs;;2019-11-24 12:14:08+00:00;0;0;@festivaloffloja;#FIAVL2019 #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador;;#FIAVL2019 》La expresión artística en el festivaldeloja @festivaloffloja #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P26ANgvck/?igshid=l3jkptmo8lf2.;# FIAVL2019》 The artistic expression at the festivaldeloja @festivaloffloja # MyBestMomentFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P26ANgvck/?igshid=l3jkptmo8lf2.;0.3333333333333333;1.0
102;1,20E+18;https://twitter.com/LoretoIsa/status/1198573687508746241;LoretoIsa;;2019-11-24 12:06:50+00:00;4;10;@KarlosKalderonK @utpl @festivaloffloja;#Tecnolog #Arte #UTPLViva #FIAVL2019 #Electr #Rob #Fabricaci;; ¿Y si mezclamos un poco de #Tecnología con #Arte? Así lo hizo @KarlosKalderonK y su equipo en el #UTPLViva #FIAVL2019 #Electrónica #Robótica #FabricaciónDigital @utpl @festivaloffloja .;What if we mix a bit of # Technology with #Art? ;0.0;0.0
103;1,20E+18;https://twitter.com/FrancisDjs/status/1198570860522590210;FrancisDjs;;2019-11-24 11:55:36+00:00;1;0;@festivaloffloja;#FIAVL2019 #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador;;#FIAVL2019 》La expresión musical en el festivaldeloja @festivaloffloja #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P0vNJg3kB/?igshid=uoqjo2n34l4g.;# FIAVL2019》 The musical expression at the festivaldeloja @festivaloffloja # MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P0vNJg3kB/?igshid=uoqjo2n34l4g.;0.0;0.0
104;1,20E+18;https://twitter.com/FrancisDjs/status/1198569607327440896;FrancisDjs;;2019-11-24 11:50:37+00:00;0;0;@festivaloffloja;#FIAVL2019 #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador;;#FIAVL2019 》La expresión musical en el festivaldeloja @festivaloffloja #MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P0LBGAIgF/?igshid=6cdhwobe3l71.;# FIAVL2019》 The musical expression at the festivaldeloja @festivaloffloja # MiMejorMomentoFIAVL2019 #FestivalDeArtesVivas #Loja #Ecuador https://www.instagram.com/p/B5P0LBGAIgF/?igshid=6cdhwobe3l71.;0.0;0.0
