ID;,ENLACE PERMANENTE;,NOMBRE USUARIO;,@;,FECHA;,RETWEETS;,FAVORITO;,MENCIONA;,HASHTAGS;,GEO;,POLARIDAD;,SUBJETIVIDAD;,TEXTO
1197520923693334529;,https://twitter.com/CapturLojaofic1/status/1197520923693334529;,CapturLojaofic1;,None;,2019-11-21 14:23:31+00:00;,4;,7;,;,#Loja #FestivalM #FIAVL;,;,0.0;,0.0;,b'#Loja Live your # FestivalM\xc3\xa1sTuyoQueNunca. '
1197508622827302912;,https://twitter.com/MunicipioDeLoja/status/1197508622827302912;,MunicipioDeLoja;,None;,2019-11-21 13:34:38+00:00;,0;,0;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1197508612429623296;,https://twitter.com/MunicipioDeLoja/status/1197508612429623296;,MunicipioDeLoja;,None;,2019-11-21 13:34:36+00:00;,2;,3;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1197218299903381504;,https://twitter.com/DiegobravoDiego/status/1197218299903381504;,DiegobravoDiego;,None;,2019-11-20 18:21:00+00:00;,0;,0;,;,#lojano #FIAVL2019;,;,0.0;,0.0;,b'When a #lojano goes to # FIAVL2019 FIAVL the show is always stolen'
1197205466209771521;,https://twitter.com/CASIkeNoMotel/status/1197205466209771521;,CASIkeNoMotel;,None;,2019-11-20 17:30:00+00:00;,0;,0;,;,#CASIkeNOMotel #LlenaDeAmorTuCita #RelajateParaDisfrutar #fiavl #Motel #Ecuador #jacuzzi #Amor #Parejas #girlfriend;,;,0.0;,0.0;,b'The danger of playing with fire is that you can fall in love in the middle of the fire #CASIkeNOMotel #LlenaDeAmorTuCita #RelajateParaDisfrutar # love # Loja #fiavl #Motel #Ecuador #jacuzzi #Love #Couples # girlfriend\xe2\x80\xa6 https://www.instagram.com '
1197156550550446080;,https://twitter.com/plustv25/status/1197156550550446080;,plustv25;,None;,2019-11-20 14:15:38+00:00;,2;,1;,@FestivalDeLoja @festivaloffloja;,#Loja #FIAVL;,;,0.0;,0.0;,"b'Find out about the program for this Wednesday, November 20 at #Loja by #FIAVL @FestivalDeLoja @festivaloffloja'"
1197152783708889088;,https://twitter.com/RudyGuemes/status/1197152783708889088;,RudyGuemes;,None;,2019-11-20 14:00:40+00:00;,0;,2;,@festivaloffloja;,#vilcabamba #loja #ecuador #shows #gracias #rudyg #rudytour #vamosrudytodavia #lojaoff #offloja2019 #fiavl;,;,0.0;,0.0;,b'Knowing #vilcabamba in #loja #ecuador warming up engines for the #shows in the @festivaloffloja #gracias. '
1197151535534411779;,https://twitter.com/MunicipioDeLoja/status/1197151535534411779;,MunicipioDeLoja;,None;,2019-11-20 13:55:42+00:00;,1;,6;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1197151525925261312;,https://twitter.com/MunicipioDeLoja/status/1197151525925261312;,MunicipioDeLoja;,None;,2019-11-20 13:55:40+00:00;,4;,8;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1197146008767148032;,https://twitter.com/lojaesmusica/status/1197146008767148032;,lojaesmusica;,None;,2019-11-20 13:33:45+00:00;,2;,2;,;,#FIAVL #20deNoviembre #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,0.0;,0.0;,"b""Let's enjoy Off #FIAVL programming! """
1196925295997177857;,https://twitter.com/DarioJaramilloP/status/1196925295997177857;,DarioJaramilloP;,Lenin;,2019-11-19 22:56:43+00:00;,0;,2;,;,;,;,0.0;,0.0;,"b'""Enjoy the hospitality and the FIAVL"" which has been running for four editions. '"
1196902735255355394;,https://twitter.com/JUANFUNTM/status/1196902735255355394;,JUANFUNTM;,None;,2019-11-19 21:27:04+00:00;,2;,2;,;,#Ecuador #Cultura #perspective;,;,0.0;,0.0;,b'Characteristics of #Ecuador ... 2019 # #perspective culture to the arts ... Urban art is also part of the FIAVL'
1196813686964441088;,https://twitter.com/lojaesmusica/status/1196813686964441088;,lojaesmusica;,None;,2019-11-19 15:33:13+00:00;,3;,1;,@festivaloffloja;,#FIAVL #19deNoviembre #LojaEsM #LojaEsCultura #LojaSiempreCreativa;,;,0.0;,0.0;,"b""Let's enjoy the #FIAVL programming! """
1196807082806272000;,https://twitter.com/MunicipioDeLoja/status/1196807082806272000;,MunicipioDeLoja;,None;,2019-11-19 15:06:58+00:00;,4;,5;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196807075348799493;,https://twitter.com/MunicipioDeLoja/status/1196807075348799493;,MunicipioDeLoja;,None;,2019-11-19 15:06:57+00:00;,7;,12;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196804182256291841;,https://twitter.com/OMORFACO/status/1196804182256291841;,OMORFACO;,None;,2019-11-19 14:55:27+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Hi Fiavl'
1196780211288846338;,https://twitter.com/SarytaLozano/status/1196780211288846338;,SarytaLozano;,None;,2019-11-19 13:20:12+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Wiki is the character represented in the FIAVL 2019 commemorative participation statue - Ministry of Culture and Heritage https://bit.ly/2qpwzyG'
1196602210655838209;,https://twitter.com/FlorMCollaguazo/status/1196602210655838209;,FlorMCollaguazo;,None;,2019-11-19 01:32:53+00:00;,0;,2;,;,#FIAVL;,;,0.0;,0.0;,b'Stories from Loja (Ecuador) in 280 characters on the occasion of the International Festival of Living Arts 2019 #FIAVL'
1196594148033355776;,https://twitter.com/Primicias/status/1196594148033355776;,Primicias;,None;,2019-11-19 01:00:51+00:00;,1;,7;,;,;,;,0.0;,0.0;,"b'The FIAVL is in its fourth edition and will remain until Sunday, November 24. '"
1196583060164227073;,https://twitter.com/andresigcho/status/1196583060164227073;,andresigcho;,None;,2019-11-19 00:16:47+00:00;,1;,3;,@casaluka;,#FIAVL2019 #FIAVL;,;,0.0;,0.0;,b'Tour in # FIAVL2019 without visiting @CasaLuka is not #FIAVL.'
1196561567216807937;,https://twitter.com/Mayrittta_/status/1196561567216807937;,Mayrittta_;,None;,2019-11-18 22:51:23+00:00;,0;,0;,;,#Loja #FIAVL #Arte #Cultura #travel;,;,0.0;,0.0;,"b'Art lives in #Loja festivaldeloja Impossible to miss this event in the South of my country #FIAVL #Art #Culture #travel in Loja, Ecuador https://www.instagram.com/p/B5BjDxXgnmE/?igshid=1ijgsld390l3i'"
1196550817584680960;,https://twitter.com/Cultura_Ec/status/1196550817584680960;,Cultura_Ec;,None;,2019-11-18 22:08:40+00:00;,5;,12;,;,#FIAVL2019 #FestivalLojaM;,;,0.0;,0.0;,b'NEWS | '
1196525978375340032;,https://twitter.com/MunicipioDeLoja/status/1196525978375340032;,MunicipioDeLoja;,None;,2019-11-18 20:29:58+00:00;,3;,21;,;,#MunicipioDeLoja #FIAVL #LojaParaTodos;,;,0.0;,0.0;,b'The third Festival of Integrated Bands and Voces Lojanas takes place in Santo Domingo square. '
1196513843805077504;,https://twitter.com/MosaicoEc/status/1196513843805077504;,MosaicoEc;,None;,2019-11-18 19:41:45+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Be part of the photo contest \xe2\x80\x9cMy Best Moment FIAVL 2019\xe2\x80\x9d https://www.turismo.gob.ec/se-parte-del-concurso-fotografico-mi-mejor-momento-fiavl-2019/'
1196470722102800384;,https://twitter.com/joseamusic/status/1196470722102800384;,joseamusic;,None;,2019-11-18 16:50:24+00:00;,0;,0;,;,#offloja2019 #fiavl;,;,0.0;,0.0;,b'This is nothing more than the mood to destroy the festival. '
1196460141878616072;,https://twitter.com/FestivalDeLoja/status/1196460141878616072;,FestivalDeLoja;,None;,2019-11-18 16:08:21+00:00;,2;,3;,;,#FestivalLojaM #FIAVL2019;,;,0.0;,0.0;,b'ATTENTION | '
1196454749131988992;,https://twitter.com/MunicipioDeLoja/status/1196454749131988992;,MunicipioDeLoja;,None;,2019-11-18 15:46:55+00:00;,1;,4;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196447024192901120;,https://twitter.com/Confundamiento/status/1196447024192901120;,Confundamiento;,mueganoteatro;,2019-11-18 15:16:14+00:00;,0;,1;,;,;,;,0.0;,0.0;,"b'Last year at the FIAVL 2018 we left a mark, although this year they disqualified us without confirmed reasons or reasons with the other proposal The Andean Awakening that we wanted to take this year. '"
1196438240372445184;,https://twitter.com/jorgepaguay/status/1196438240372445184;,jorgepaguay;,None;,2019-11-18 14:41:19+00:00;,0;,0;,;,#ActualidadTuristicaEc;,;,0.0;,0.0;,b'Be part of the photo contest \xe2\x80\x9cMy Best Moment FIAVL 2019\xe2\x80\x9d | '
1196215955006771200;,https://twitter.com/marchelomendiet/status/1196215955006771200;,marchelomendiet;,None;,2019-11-17 23:58:02+00:00;,0;,1;,@festivaloffloja;,#dancing #dancer #peru #ecuador #fiavl #lojaprovince #loja #lojacity #artesvivas #artlovers #artistic #artist #latinoamerica #folklore;,;,0.3333333333333333;,1.0;,b'Something of what is the @festivaloffloja. '
1196191774106116101;,https://twitter.com/MunicipioDeLoja/status/1196191774106116101;,MunicipioDeLoja;,None;,2019-11-17 22:21:57+00:00;,13;,26;,;,#Chile #Per #Colombia #M #Panam #FIAVL #Ecuador #JuntosAlBicentenario #LojaParaElMundo;,;,0.0;,0.0;,"b'Delegations of #Chile, # Peru, #Colombia, # Mexico and # Panama delight those present with their dances. '"
1196185652850839552;,https://twitter.com/MunicipioDeLoja/status/1196185652850839552;,MunicipioDeLoja;,None;,2019-11-17 21:57:38+00:00;,1;,5;,;,#Loja #FIAVL #LojaParaElMundo #JuntosAlBicentenario;,;,0.0;,0.0;,b'The rural parishes of Canton #Loja make their way through the main gallery. '
1196180095284547586;,https://twitter.com/JuanJoseYunda/status/1196180095284547586;,JuanJoseYunda;,None;,2019-11-17 21:35:33+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Urban art is also part of the FIAVL'
1196163599401570304;,https://twitter.com/el_telegrafo/status/1196163599401570304;,el_telegrafo;,None;,2019-11-17 20:30:00+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'In reference to the organization of #FIAVL, the Minister of Culture, Juan Fernando Velasco said that at some point he doubted if this festival was going to be inaugurated at the established times. '"
1196140950826840064;,https://twitter.com/EcuadorTV/status/1196140950826840064;,EcuadorTV;,None;,2019-11-17 19:00:00+00:00;,1;,0;,@SoyAlexis87;,#FIAVL #Loja;,;,0.0;,0.0;,b'Urban art is part of the 4th #FIAVL. '
1196136705780310016;,https://twitter.com/CartonPiedraET/status/1196136705780310016;,CartonPiedraET;,None;,2019-11-17 18:43:08+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'In reference to the organization of #FIAVL, the Minister of Culture, Juan Fernando Velasco, said that at some point it was doubted whether this festival was going to be inaugurated in the established times. '"
1196135233957052416;,https://twitter.com/sandragodoy71/status/1196135233957052416;,sandragodoy71;,None;,2019-11-17 18:37:17+00:00;,0;,3;,;,#FiAVL #Loja;,;,0.0;,0.0;,b'#FiAVL #Loja | '
1196134545717940225;,https://twitter.com/sandragodoy71/status/1196134545717940225;,sandragodoy71;,None;,2019-11-17 18:34:33+00:00;,2;,15;,;,#FiAVL #Loja;,;,0.0;,0.0;,b'#FiAVL #Loja | '
1196124382030110727;,https://twitter.com/MunicipioDeLoja/status/1196124382030110727;,MunicipioDeLoja;,None;,2019-11-17 17:54:10+00:00;,6;,17;,;,#FIAVL;,;,0.0;,0.25;,b'South Korea present at #FIAVL! '
1196095462148837377;,https://twitter.com/MunicipioDeLoja/status/1196095462148837377;,MunicipioDeLoja;,None;,2019-11-17 15:59:15+00:00;,0;,2;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196094875869097985;,https://twitter.com/FransObaco/status/1196094875869097985;,FransObaco;,CapturLojaofic1;,2019-11-17 15:56:55+00:00;,5;,9;,;,#FIAVL;,;,0.0;,0.0;,b'Loja Live your #FIAVL.'
1196092673226092544;,https://twitter.com/CapturLojaofic1/status/1196092673226092544;,CapturLojaofic1;,None;,2019-11-17 15:48:10+00:00;,7;,9;,@FransObaco @patoedg @HMunetonZ @Captur_Azuay;,#Loja #FIAVL #BienvenidosTuristas;,;,0.0;,0.0;,"b'#Loja Live your Independence Festivities and your #FIAVL #BienvenidosTuristas, have a great Sunday. @ FransObaco @patoedg @HMunetonZ @Captur_Azuay'"
1196086890119778304;,https://twitter.com/TelediarioEC/status/1196086890119778304;,TelediarioEC;,None;,2019-11-17 15:25:11+00:00;,0;,1;,;,#FIAVL;,;,0.0;,0.0;,b'China is the first guest country for the fifth edition of #FIAVL 2020 http://bit.ly/ChinaFiavl'
1196086440414855169;,https://twitter.com/plustv25/status/1196086440414855169;,plustv25;,None;,2019-11-17 15:23:24+00:00;,2;,1;,@FestivalDeLoja @festivaloffloja;,#Loja #FIAVL;,;,0.0;,0.0;,b'Find out about the activities for this Sunday November 17 at #Loja by #FIAVL @FestivalDeLoja @festivaloffloja'
1196064731993399296;,https://twitter.com/Los4MundosDelSu/status/1196064731993399296;,Los4MundosDelSu;,None;,2019-11-17 13:57:08+00:00;,6;,6;,;,#FIAVL #FestivalLojaM;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196064485624176641;,https://twitter.com/Patolinoe/status/1196064485624176641;,Patolinoe;,None;,2019-11-17 13:56:09+00:00;,0;,1;,;,#FIAVL #FestivalLojaM;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196064333702270978;,https://twitter.com/diegoess15/status/1196064333702270978;,diegoess15;,None;,2019-11-17 13:55:33+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'Programming of #FIAVL today, Sunday November 17, of the International Festival of Living Arts.'"
1196054421869862917;,https://twitter.com/Cultura_Zonal7/status/1196054421869862917;,Cultura_Zonal7;,None;,2019-11-17 13:16:10+00:00;,1;,1;,;,#FIAVL #FestivalLojaM;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1196043367962087427;,https://twitter.com/InfoNodal/status/1196043367962087427;,InfoNodal;,None;,2019-11-17 12:32:14+00:00;,3;,4;,@d_cholakian @FestivalDeLoja @Nodalcultura;,#Ecuador #FIAVL #Loja;,;,0.0;,0.0;,b'#Ecuador The 4th edition of the International Live Arts Festival of Loja began. '
1196026896355602432;,https://twitter.com/ConectadosLoja/status/1196026896355602432;,ConectadosLoja;,None;,2019-11-17 11:26:47+00:00;,0;,1;,;,#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;,;,0.0;,0.0;,b'#Loja | '
1195925430127276039;,https://twitter.com/Fantasma792000/status/1195925430127276039;,Fantasma792000;,None;,2019-11-17 04:43:36+00:00;,0;,2;,;,;,;,0.0;,0.0;,"b""No, let's see, seriously, I've taken a disgust at realism that they have no idea; """
1195900845717676032;,https://twitter.com/marchelomendiet/status/1195900845717676032;,marchelomendiet;,None;,2019-11-17 03:05:55+00:00;,0;,0;,@festivaloffloja;,#dance #dancer #dancing #peru #marinera #photography #artlovers #artistic #marchelofoto #dress #white #whitedress #fiavl;,;,0.16666666666666666;,0.5;,b'Culture unites Nations Something traditional of Peru in the @festivaloffloja. '
1195870516835426305;,https://twitter.com/MunicipioDeLoja/status/1195870516835426305;,MunicipioDeLoja;,None;,2019-11-17 01:05:24+00:00;,2;,5;,;,#AgendaCultural #FIAVL #LojaParaTodos #LojaParaElMundo;,;,0.0;,0.0;,b'Take advantage of every second of the Festival! '
1195860282075230209;,https://twitter.com/MunicipioDeLoja/status/1195860282075230209;,MunicipioDeLoja;,None;,2019-11-17 00:24:43+00:00;,2;,10;,@BailonOficial;,#Per #FIAVL;,;,0.1;,0.1;,"b'A delegation of the dance Sudan Africa Heart of the Region of Cerro de Pasco, # Peru, traveled 1800 Km., To visit the mayor @BailonOficial, to greet him and share his dance declared Cultural Patrimony of the Nation. '"
1195846139494457346;,https://twitter.com/FrancisDjs/status/1195846139494457346;,FrancisDjs;,None;,2019-11-16 23:28:32+00:00;,0;,0;,;,#FIAVL #Loja #Ecuador;,;,0.0;,0.0;,"b""#FIAVL\xe3\x80\x8b Rock in the Hangman's Tunnel tonight starting at 7:00 p.m. """
1195825118532063232;,https://twitter.com/InfoNodal/status/1195825118532063232;,InfoNodal;,None;,2019-11-16 22:05:00+00:00;,1;,4;,@d_cholakian @FestivalDeLoja @Nodalcultura;,#Ecuador #FIAVL #Loja;,;,0.0;,0.0;,b'#Ecuador The 4th edition of the International Live Arts Festival of Loja began. '
1195788964218777601;,https://twitter.com/Cultura_Ec/status/1195788964218777601;,Cultura_Ec;,None;,2019-11-16 19:41:20+00:00;,6;,6;,;,#FestivalLojaM #FIAVL2019;,;,0.1;,0.1;,b'NEWS | '
1195788416681725953;,https://twitter.com/MunicipioDeLoja/status/1195788416681725953;,MunicipioDeLoja;,None;,2019-11-16 19:39:09+00:00;,5;,6;,;,#FIAVL;,;,0.0;,0.0;,b'The streets of the city are different. '
1195788137957646336;,https://twitter.com/MunicipioDeLoja/status/1195788137957646336;,MunicipioDeLoja;,None;,2019-11-16 19:38:03+00:00;,7;,18;,;,#FIAVL #LojaParaElMund;,;,0.0;,0.0;,b'The Festival is yours take care of it! '
1195760367588270081;,https://twitter.com/SudamerLoja/status/1195760367588270081;,SudamerLoja;,None;,2019-11-16 17:47:42+00:00;,3;,3;,;,#InstitutoSuperiorTecnol;,;,0.7;,0.9;,"b'Instituto Tecnol\xc3\xb3gica Superior Sudamericano actively participates in the FIAV Live Arts Festival, being part of the Festival is something we are proud of. Art and Culture Education # InstitutoSuperiorTecnol\xc3\xb3gicaSudamericano present at the FIAVL International Arts Festival V.'"
1195739214488522754;,https://twitter.com/InfoNodal/status/1195739214488522754;,InfoNodal;,None;,2019-11-16 16:23:39+00:00;,4;,14;,@d_cholakian @FestivalDeLoja @Nodalcultura;,#Ecuador #FIAVL #Loja;,;,0.0;,0.0;,b'#Ecuador | '
1195722298378137600;,https://twitter.com/MunicipioDeLoja/status/1195722298378137600;,MunicipioDeLoja;,None;,2019-11-16 15:16:26+00:00;,1;,1;,;,#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;,;,0.0;,0.0;,b'Programming of #FIAVL! '
1195700165023326208;,https://twitter.com/Confundamiento/status/1195700165023326208;,Confundamiento;,None;,2019-11-16 13:48:29+00:00;,0;,2;,@Cultura_Ec;,;,;,0.0;,0.0;,b'Could it be that there is some medium coherent artist who denounces in FIAVL 2019 the fascism in which we live subject to this government? '
1195578203378728960;,https://twitter.com/cristachoinfo/status/1195578203378728960;,cristachoinfo;,None;,2019-11-16 05:43:51+00:00;,1;,5;,@el_telegrafo;,#Loja;,;,0.0;,0.0;,b'#Loja opens up to the world and says present through art and culture. '
1195565904354054145;,https://twitter.com/BailonOficial/status/1195565904354054145;,BailonOficial;,None;,2019-11-16 04:54:58+00:00;,3;,8;,;,#FIAVL #IN;,;,0.0;,0.0;,"b'A warm thanks to the beloved public who met today to witness the start of the IV edition of #FIAVL, component #IN. '"
1195563266254266368;,https://twitter.com/BailonOficial/status/1195563266254266368;,BailonOficial;,None;,2019-11-16 04:44:29+00:00;,1;,4;,;,#FIAVL #OFF;,;,0.0;,0.0;,"b'This morning, we inaugurated the fourth edition of the #FIAVL, component #OFF, in the Plaza de la Cultura. '"
1195531979615358977;,https://twitter.com/MunicipioDeLoja/status/1195531979615358977;,MunicipioDeLoja;,None;,2019-11-16 02:40:10+00:00;,13;,15;,;,#IN #FIAVL;,;,0.0;,0.0;,"b'The best international works are lived in the Festival of Living Arts Loja- 2019. The fourth edition in its component #IN opens with the Ballet of the National Theater of Belgrade (Serbia), with its work Dictionary of the Khazarsdrem Hunters. '"
