ID;ENLACE PERMANENTE;NOMBRE USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;
1,08E+18;,https://twitter.com/_maxruiz/status/1079838317275942912;,_maxruiz;,None;,2018-12-31 20:34:51+00:00;0;0;,@lilita_bc;,#portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos #lojafotografia #tumblr;,;,b'Recuerdos FIAVL 2018 . Model: @lilita_bc . . . . . #portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos #lojafotografia #tumblr\xe2\x80\xa6 https://www.instagram.com/p/BsELFEphIBR/?utm_source=ig_twitter_share&igshid=b7ssir7si4l5';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/REYSODANCE/status/1078531621484154880;,REYSODANCE;,None;,2018-12-28 06:02:31+00:00;0;0;,@FiaVL;,#reysodance #FIAVL #arte #cultura;,;,b'A prop\xc3\xb3sito de la institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #reysodance #FIAVL #arte #cultura @FIAVL Ra\xc3\xbal P\xc3\xa9rez Torres Coordinacion Zonal Cultura';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/REYSODANCE/status/1078528243601469440;,REYSODANCE;,None;,2018-12-28 05:49:06+00:00;0;0;,@FiaVL;,#reysodance #FIAVL #arte #cultura;,;,b'A prop\xc3\xb3sito de la institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #reysodance #FIAVL #arte #cultura @FIAVL Ra\xc3\xbal P\xc3\xa9rez Torres Coordinacion Zonal Cultura';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/gustavo_oso/status/1077288668224802816;,gustavo_oso;,None;,2018-12-24 19:43:28+00:00;0;0;,;,#ElArteViveEnLoja #SomosArteSomosLoja;,;",""b'Divertidos momentos y grandes amigos que me dej\xc3\xb3 el FIAVL 2018. #ElArteViveEnLoja #SomosArteSomosLoja en Loja, Ecuador https://www.instagram.com/p/BryDj3yAoBg/?utm_source=ig_twitter_share&igshid=1fi9o7enhlbmb'""";
;;;;;;;;;;;
1,08E+18;,https://twitter.com/gustavo_oso/status/1077258476764782592;,gustavo_oso;,None;,2018-12-24 17:43:30+00:00;0;0;,;,#ElArteViveEnLoja;,;",""b'Una de las fotos que m\xc3\xa1s me gust\xc3\xb3 de la tercera edici\xc3\xb3n del FIAVL 2018, Siempre hay un momento para expresar un sentimiento y que mejor si se lo hace con arte. #ElArteViveEnLoja\xe2\x80\xa6 https://www.instagram.com/p/Brx2SqigpnQ/?utm_source=ig_twitter_share&igshid=e6a4kp39yatm'""";
;;;;;;;;;;;
1,08E+18;,https://twitter.com/ecuainm_oficial/status/1076511000084598784;,ecuainm_oficial;,None;,2018-12-22 16:13:17+00:00;0,1;0;,;,#Los15DeEcuadorinmediato;,;",""b'#Los15DeEcuadorinmediato TEATRO, M\xc3\x9aSICA, CLOWN Y MALABARES FUERON PARTE DEL FIAVL 2018 http://www.ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818848182&umt=teatro_musica_clown_y_malabares_fueron_parte_del_fiavl_2018'""";
;;;;;;;;;;;
1,08E+18;,https://twitter.com/24HorasGYE/status/1076074198970392576;,24HorasGYE;,None;,2018-12-21 11:17:36+00:00;0,1;0,1;,;,#FIAVL;,;,b'La Asamblea Nacional aprob\xc3\xb3 por unanimidad la Ley para institucionalizar el #FIAVL.';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/rasamaniegob/status/1075897293365219328;,rasamaniegob;,veronicaariasf;,2018-12-20 23:34:38+00:00;0,2;0,2;,;,#Loja #Ecuador #FIAVL;,;",""b'#Loja fomenta las artes y la cultura en el #Ecuador. La ley, lo que hace es reconocer a nuestra ciudad como cuna de artistas, sus potencialidades y los valores culturales de todo un pa\xc3\xads";" en su momento se tuvo la voluntad pol\xc3\xadtica para realizar el #FIAVL, la Asamblea lo ratifica.'"""
;;;;;;;;;;;
1,08E+18;,https://twitter.com/TrendsEcuador/status/1075888058417991686;,TrendsEcuador;,None;,2018-12-20 22:57:56+00:00;0;0,1;,;,#fiavl;,;,b'#fiavl es ahora una tendencia en Ecuador https://www.trendsmap.com/r/EC_yausux';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/miregionec/status/1075887430681677824;,miregionec;,None;,2018-12-20 22:55:27+00:00;0;0;,;,#LojaEsCulturaEl #FIAVL;,;",""b'#LojaEsCulturaEl Festival Internacional de Artes Vivas se queda en casa El proyecto de ley org\xc3\xa1nica para institucionalizar el #FIAVL, se aprob\xc3\xb3 por unanimidad con 101 votos a favor en el Pleno de la Asamblea Nacional el d\xc3\xada de hoy, en el segundo su debate el d\xc3\xada de hoy'""";
;;;;;;;;;;;
1,08E+18;,https://twitter.com/crisjcdj/status/1075865425651609600;,crisjcdj;,veronicaariasf;,2018-12-20 21:28:00+00:00;0;0,1;,;,#FIAVL;,;",""b'Podr\xc3\xada aclarar lo que dice la prensa corrupta que el #FIAVL se institucionaliz\xc3\xb3 pero a nivel nacional, no ser\xc3\xa1 exclusividad de Loja.'""";
;;;;;;;;;;;
1,08E+18;,https://twitter.com/DianaElizEli/status/1075841708850601984;,DianaElizEli;,veronicaariasf;,2018-12-20 19:53:46+00:00;0;0,2;,;,#Loja #FIAVL;,;,b'.#Loja El festival #FIAVL se queda en casa!';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/galobetancourt/status/1075832382140416001;,galobetancourt;,elcomerciocom;,2018-12-20 19:16:42+00:00;0,4;0,8;,@veronicaariasf;,#FIAVL #Loja #LojaDefiendeElFestival;,;,b'Feliz y agradecido de haber acompa\xc3\xb1ado a @veronicaariasf en su sue\xc3\xb1o de que el #FIAVL se quede por siempre en #Loja e incentivar el desarrollo de la provincia por medio de la cultura. Hoy es una hermosa realidad: El festival se queda en casa #LojaDefiendeElFestival';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/JoaoBaylonS/status/1075830907582451713;,JoaoBaylonS;,Jeanninecruzz;,2018-12-20 19:10:50+00:00;0;0;,@Jeanninecruzz;,;,;",""b'Excelente Asamble\xc3\xadsta @Jeanninecruzz estuve en Loja hace poco en el tercer festival de artes vivas, viaj\xc3\xa9 desde Esmeraldas a Loja para conocer de la cultura nacional, internacional y local de la Centinela del Sur, como ecuatoriano quedo agradecido por su labor de continuar FIAVL'""";
;;;;;;;;;;;
1,08E+18;,https://twitter.com/InesRosilloR/status/1075824697483382787;,InesRosilloR;,veronicaariasf;,2018-12-20 18:46:10+00:00;0,5;0,11;,;,#Loja #FIAVL #LojaDefiendeElFestival;,;,b'.#Loja El festival #FIAVL se queda en casa! #LojaDefiendeElFestival.';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/veronicaariasf/status/1075820100379426816;,veronicaariasf;,None;,2018-12-20 18:27:54+00:00;0,224;0,461;,;,#FIAVL #LojaDefiendeElFestival;,;,b'La Asamblea Nacional aprob\xc3\xb3 por unanimidad la Ley para institucionalizar el #FIAVL. Gracias a todos los lojanos que con su apoyo permanente permitieron que este iniciativa crezca y se consolide. Hoy es una realidad que el festival se queda en casa! #LojaDefiendeElFestival.';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/andresigcho/status/1075817689204043776;,andresigcho;,None;,2018-12-20 18:18:19+00:00;0;0,2;,;,#FIAVL #LojaDefendi;,;,b'Se aprob\xc3\xb3 la institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #FIAVL. #LojaDefendi\xc3\xb3ElFestival';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/veronicaariasf/status/1075793513588158464;,veronicaariasf;,None;,2018-12-20 16:42:15+00:00;0,12;0,29;,;,#FIAVL #LojaDefiendeElFestival;,;,b'Segundo y definitivo debate de la institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #FIAVL. #LojaDefiendeElFestival. Transmisi\xc3\xb3n: https://bit.ly/2V2Vwdw';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/Chmajito/status/1075386724291932160;,Chmajito;,veronicaariasf;,2018-12-19 13:45:49+00:00;0;0,2;,@veronicaariasf;,#FIAVL #LojaDefiendeElFestival;,;,b'Todo por nuestra ciudad.#FIAVL #LojaDefiendeElFestival Adelante @veronicaariasf';
;;;;;;;;;;;
1,08E+18;,https://twitter.com/veronicaariasf/status/1075077121863770112;,veronicaariasf;,None;,2018-12-18 17:15:34+00:00;0,21;0,5;,;,#FIAVL #LojaDefiendeElFestival;,;,b'Este jueves el pleno de la Asamblea Nacional resolver\xc3\xa1 en segundo y definitivo debate la institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #FIAVL. #LojaDefiendeElFestival.';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/miregionec/status/1073004470362095621;,miregionec;,None;,2018-12-12 23:59:35+00:00;0,1;0,2;,;,#FIAVL #lojadefiendeelfestival;,;",""b'#FIAVL #lojadefiendeelfestival Proyecto de Institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja, tiene el apoyo de la Asamblea'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/DarioJaramilloP/status/1072639567231139840;,DarioJaramilloP;,veronicaariasf;,2018-12-11 23:49:36+00:00;0;0,2;,;,;,;",""b'su voto a favor de las proformas presupuestarias donde se inclu\xc3\xadan los fondos de la contraparte municipal para el FIAVL. Ojal\xc3\xa1 no sea oportunismo, sino apoyo sincero... 2/2'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/EducacionAN/status/1072611367461494785;,EducacionAN;,None;,2018-12-11 21:57:32+00:00;0,1;0;,;,#FestivalArtesVivas;,;",""b'Ley #FestivalArtesVivas propone que el Programa Nacional Camino a Loja. Actividades culturales relevantes para el ejercicio del fomento de la identidad, se realizar\xc3\xa1 de forma ininterrumpida y permanente durante todo el a\xc3\xb1o en distintas ciudades, hasta su culminaci\xc3\xb3n en el FIAVL'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/andreavallejoag/status/1071939242744578049;,andreavallejoag;,None;,2018-12-10 01:26:45+00:00;0;0,1;,;,#yomellamoecuador2018 #graciasCamilo #elFIAVLsequedaenLoja;,;",""b'Gracias Camilo Sesto por ser protagonista de #yomellamoecuador2018 un lojano brillando, demostrando porque el FIAVL debe quedarse en Loja y no ser itinerante! #graciasCamilo #elFIAVLsequedaenLoja'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/luciano_180o/status/1071244522007474176;,luciano_180o;,None;,2018-12-08 03:26:11+00:00;0,3;0,9;,;,;,;",""b'Pasado el FIAVL, est\xc3\xa1 liberado para orinar en cualquier lugar que d\xc3\xa9 la gana! Si no hay h\xc3\xa1bito para orinar en los ba\xc3\xb1os, mejor ser\xc3\xada que las autoridades cambien los vasos sanitarios de los ba\xc3\xb1os p\xc3\xbablicos por postes, pero que sigan orinando en los postes dentro de ba\xc3\xb1os p\xc3\xbablicos.'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/Mary_1605/status/1069780487428804608;,Mary_1605;,None;,2018-12-04 02:28:38+00:00;0;0;,;,#FIAVL;,;",""b'No Guayarte, si #FIAVL'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/marchelomendiet/status/1068679697427517440;,marchelomendiet;,None;,2018-12-01 01:34:29+00:00;0;0;,@festivaloffloja;,#lojacity #Loja #ecuador #FIAVL #fiavl2018 #mimejormomentofiavl2018 #marchelofoto #dancer #dance #artist #artist;,;,b'Unidos por una misma pasi\xc3\xb3n Algo mas de lo que fue el @festivaloffloja #lojacity #Loja #ecuador #FIAVL #fiavl2018 #mimejormomentofiavl2018 #marchelofoto #dancer #dance #artist #artist\xe2\x80\xa6 https://www.instagram.com/p/Bq05HHrgBBl/?utm_source=ig_twitter_share&igshid=1ib8t61zufd7n';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/mayraherreraj/status/1067975662001106947;,mayraherreraj;,None;,2018-11-29 02:56:54+00:00;0;0;,;,;,;,b'La fotograf\xc3\xada de El\xc3\xadas dibujando en el FIAVL me provoca escribir del Festival.';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/marchelomendiet/status/1067925248908107782;,marchelomendiet;,None;,2018-11-28 23:36:35+00:00;0;0;,@festivaloffloja;,#lojacity #Loja #ecuador #FIAVL #fiavl2018;,;",""b'Encantos del Sur, algo de lo que fu\xc3\xa9 su presentaci\xc3\xb3n como parte del @festivaloffloja. Gracias a todos por su apoyo en esta semana de Foto-Danza #lojacity #Loja #ecuador #FIAVL #fiavl2018\xe2\x80\xa6 https://www.instagram.com/p/BqviCD6gHN5/?utm_source=ig_twitter_share&igshid=6p6jgt8nd4m4'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/EducacionAN/status/1067547600088379394;,EducacionAN;,None;,2018-11-27 22:35:56+00:00;0;0;,@dallyanapass;,#FIAVL #LeyFIAVL;,;",""b'@dallyanapass asegura que institucionalizar el #FIAVL va a reafirmar la identidad de los ecuatorianos y resalta que """"esta ley no necesita asignar recursos adicionales a los del presupuesto"""" #LeyFIAVL https://twitter.com/EducacionAN/status/1067536758907256832/photo/1'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/EducacionAN/status/1067543064049328128;,EducacionAN;,None;,2018-11-27 22:17:55+00:00;0,1;0,2;,@GoberLoja;,#FIAVL #FIAVL #LeyFIAVL;,;",""b'Desde @CANLoja Eduardo Jaramillo Gobernador @GoberLoja expone """"El #FIAVL es un reconocimiento a los artistas, este festival es de todos los ecuatorianos con sede en Loja"""" y afirma que #FIAVL permite al Ecuador tener incidencia en el arte internacional #LeyFIAVL'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/EducacionAN/status/1067534499813167104;,EducacionAN;,None;,2018-11-27 21:43:53+00:00;0;0;,@veronicaariasf;,#FIAVL #LeyFIAVL;,;",""b'@veronicaariasf exclama que """"Este festival le abre la puerta a todos los pa\xc3\xads y del mundo entero a trav\xc3\xa9s de la plataforma art\xc3\xadstica del #FIAVL"""" #LeyFIAVL'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/lojaesmusica/status/1067530727758200832;,lojaesmusica;,None;,2018-11-27 21:28:53+00:00;0,6;0,13;,;,#Loja #FIAVL #LojaEsM #LojaEsCultura;,;",""b'#Loja vivi\xc3\xb3 una de las mejores manifestaciones de cultura, cada rinc\xc3\xb3n de nuestra ciudad se visti\xc3\xb3 de luz, color y sonrisas. Com\xc3\xa9ntanos con una palabra cual fue tu mejor experiencia vivida este a\xc3\xb1o en el #FIAVL. #LojaEsM\xc3\xbasica #LojaEsCultura.'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/silviasalgadoan/status/1067527219902365701;,silviasalgadoan;,None;,2018-11-27 21:14:57+00:00;0,11;0,17;,@EducacionAN;,#FIAVL;,;,b'AHORA presido @EducacionAN en la sesi\xc3\xb3n No 042 en la que tratamos el Informe para Primer Debate del Proyecto de Ley de Institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #FIAVL';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/EducacionAN/status/1067526035078557698;,EducacionAN;,None;,2018-11-27 21:10:15+00:00;0,2;0,2;,@Cultura_Ec @veronicaariasf @Rubn_Bustamante;,#FIAVL;,;,b'Damos inicio a la sesi\xc3\xb3n No 042 en la que tratamos y votaremos el Informe para Primer Debate del Proyecto de Ley de Institucionalizaci\xc3\xb3n del Festival Internacional de Artes Vivas de Loja #FIAVL Recibimos a @Cultura_Ec y a asamble\xc3\xadstas por Loja @veronicaariasf y @Rubn_Bustamante';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/keicarolina99/status/1067487826462367744;,keicarolina99;,None;,2018-11-27 18:38:25+00:00;0;0;,;,#Fiavl;,;,b'Mi princesa en #Fiavl';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/teatroestudioEC/status/1067433086340620288;,teatroestudioEC;,None;,2018-11-27 15:00:54+00:00;0,2;0,4;,@juanaguarderas;,#enchufetv #teatro #actriz #Ecuador #Quito #Loja #FIAVL #patiodecomedias;,;",""b'\xc2\xa1Much\xc3\xadsimas gracias a @juanaguarderas por el detalle! Le guardamos una gran admiraci\xc3\xb3n por su trabajo como actriz y comediante, y sobre todo, por su amabilidad. #enchufetv #teatro #actriz #Ecuador #Quito #Loja #FIAVL #patiodecomedias'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/cadenaecotel/status/1067218303855325184;,cadenaecotel;,None;,2018-11-27 00:47:26+00:00;0;0;,;,;,;",""b'La ciudad retoma su ritmo habitual, luego de la finalizaci\xc3\xb3n del FIAVL https://www.facebook.com/CadenaEcotel/videos/291041118197856/'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/Nadia_nknf/status/1067100931395854336;,Nadia_nknf;,None;,2018-11-26 17:01:02+00:00;0,1;0,2;,;,#PedagogiaInformaticaUNL #artesvivas #FIAVL;,;,b'#PedagogiaInformaticaUNL #artesvivas #FIAVL Participaci\xc3\xb3n de los estudiantes de Pedagog\xc3\xada Inform\xc3\xa1tica';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/MaripauTorresEc/status/1066913674814726144;,MaripauTorresEc;,None;,2018-11-26 04:36:57+00:00;0,2;0,1;,;,;,;,b'As\xc3\xad es como desde el cielo se despide el FIAVL 2018';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/AlexSarango96/status/1066887320996143105;,AlexSarango96;,None;,2018-11-26 02:52:13+00:00;0;0;,;,;,;,b'3er FIAVL';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/miguel_vallejo_/status/1066818920684953600;,miguel_vallejo_;,None;,2018-11-25 22:20:25+00:00;0;0;,;,#FIAVL #FIAVL2018 #OFF #FESTIVALOFF #offwhite #night #lights #l4l #picoftheday #Loja #Xprmntal #claroscuro;,;,b'Off del FestivalOFF . . #FIAVL #FIAVL2018 #OFF #FESTIVALOFF . #offwhite #night #lights #l4l #picoftheday #Loja #Xprmntal #claroscuro @\xe2\x80\xa6 https://www.instagram.com/p/Bqnq7sOg_kG/?utm_source=ig_twitter_share&igshid=1quk206ws38al';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/elanunciadorECU/status/1066791612251033601;,elanunciadorECU;,None;,2018-11-25 20:31:55+00:00;0;0;,;,#FIAVL;,;,b'\xc3\x9altimas horas del #FIAVL.';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/elanunciadorECU/status/1066780219162456064;,elanunciadorECU;,None;,2018-11-25 19:46:38+00:00;0;0;,;,#FIAVL;,;,b'El cierre del #FIAVL';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/WiQUi10/status/1066779758145474560;,WiQUi10;,None;,2018-11-25 19:44:48+00:00;0;0;,;,;,;",""b'FIAVL, nuestas representantes familia...'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/elanunciadorECU/status/1066776490593972224;,elanunciadorECU;,AndreSamaniego_;,2018-11-25 19:31:49+00:00;0;0;,@Alfredovacaro;,#FIAVL;,;",""b'@Alfredovacaro dice: """" A Loja no le asiste la raz\xc3\xb3n para designarla como sede del Festival Internacional de Artes Vivas #FIAVL , le asiste la naturaleza de su cultura y tradicion hist\xc3\xb3rica. \xc3\x89se es el peso de un valor que los asamble\xc3\xadstas calificar\xc3\xa1n""""'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/cbomberosloja/status/1066730433721831424;,cbomberosloja;,None;,2018-11-25 16:28:48+00:00;0,1;0,3;,;,#bomberosloja #FIAVL;,;,b'Intensos operativos de seguridad realiz\xc3\xb3 #bomberosloja durante el #FIAVL para precautelar la integridad de los asistentes a los diferentes eventos.';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/ecuador221/status/1066693373501849601;,ecuador221;,None;,2018-11-25 14:01:33+00:00;0;0;,;,;,;",""b'\xe2\x80\x9cCeleste\xe2\x80\x9d o el teatro como hecho pol\xc3\xadtico, en el FIAVL http://ecuador221.com.ec/celeste-o-el-teatro-como-hecho-politico-en-el-fiavl/'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/JessLia5/status/1066573485105971201;,JessLia5;,None;,2018-11-25 06:05:09+00:00;0;0,1;,;,#fiavl #loja #luces #night #colores;,;,b'#fiavl #loja #luces #night #colores';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/VIVIANA240511/status/1066516492190138368;,VIVIANA240511;,None;,2018-11-25 02:18:41+00:00;0;0;,;,;,;,b'Recuerdos FIAVL 2018.. disfrutando con mis hijas!!';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/VIVIANA240511/status/1066493479398895616;,VIVIANA240511;,None;,2018-11-25 00:47:14+00:00;0;0;,;,;,;",""b'FIAVL 2018.. Arte, musica y experiencias.. Mi familia presente.. los amo...'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/lahoraecuador/status/1066481592401518592;,lahoraecuador;,None;,2018-11-25 00:00:00+00:00;0,3;0,4;,;,#ArtesVivas #Loja;,;",""b'Ma\xc3\xb1ana llega a su final la tercera edici\xc3\xb3n del festival internacional de #ArtesVivas de #Loja (Fiavl), que se ha cumplido con \xc3\xa9xito desde el 15 de noviembre, cuando dio inicio en el Teatro Nacional Benjam\xc3\xadn Carri\xc3\xb3n. \xe2\x96\xbahttps://bit.ly/2TIiaHQ'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/dorissoliz/status/1066440077625176069;,dorissoliz;,FestivalDeLoja;,2018-11-24 21:15:02+00:00;0,39;0,5;,;,#FIAVL;,;,b'Magn\xc3\xadfica Loja como sede permanente del Festival #FIAVL ! Felicitaciones!';
;;;;;;;;;;;
1,07E+18;,https://twitter.com/davicho05/status/1066416919341715456;,davicho05;,None;,2018-11-24 19:43:01+00:00;0;0;,;,#fiavl #Loja #tradicion;,;",""b'MamaLoLa presente en el Festival Off Loja con nuestra nueva l\xc3\xadnea de empacados. Visita nuestro stand en la Plaza Santo domingo y degusta nuestros nuevos productos. """"MamaLoLa en casa, comida Lojana hecha con amor """". #fiavl #Loja #tradicion @Loja... https://www.facebook.com/128416670521139/posts/2401355649893885/'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/davicho05/status/1066414335449358336;,davicho05;,None;,2018-11-24 19:32:45+00:00;0;0;,;,#fiavl #Loja #tradicion;,;",""b'MamaLoLa presente en el Festival Off Loja con nuestra nueva l\xc3\xadnea de empacados. Visita nuestro stand en la Plaza Santo domingo y degusta nuestros nuevos productos. """"MamaLoLa en casa, comida Lojana hecha con amor """". #fiavl #Loja #tradicion @Loja... https://www.facebook.com/128416670521139/posts/2401345136561603/'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/davicho05/status/1066409482362720261;,davicho05;,None;,2018-11-24 19:13:28+00:00;0;0;,;,#fiavl #Loja #tradicion;,;",""b'MamaLoLa presente en el Festival Off Loja con nuestra nueva l\xc3\xadnea de empacados. Visita nuestrl stand en la Plaza Santo domingo y degusta nuestros nuevos productos. """"MamaLoLa en casa, comida Lojana hecha con amor """". #fiavl #Loja #tradicion @Loja... https://www.facebook.com/128416670521139/posts/2401326786563438/'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/DelCisnech/status/1066228220792455168;,DelCisnech;,Bachitapm;,2018-11-24 07:13:12+00:00;0;0,1;,;,#FIAVL2018 #elarteviveloja #LojadefiendeElFestival #Loja #Ecuador;,;",""b'Coloridas y coloniales calles de Loja, ubicada en el sur de Ecuador en el Festival Internacional de Artes Vivas (Fiavl) \xc2\xa1 Loja capital cultural del Ecuador! #FIAVL2018 #elarteviveloja #LojadefiendeElFestival #Loja #Ecuador'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/CRISBAE25/status/1066214000202055680;,CRISBAE25;,None;,2018-11-24 06:16:41+00:00;0,1;0;,;,#FIAVL #ElFestivalSeQuedaEnLoja #Loja #Maping;,;",""b'Loja que bonita estas #FIAVL #ElFestivalSeQuedaEnLoja #Loja #Maping en Loja, Ecuador https://www.instagram.com/p/BqjVeCkg561/?utm_source=ig_twitter_share&igshid=1q515o4s07s9e'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/castrocosta04/status/1066197698750103552;,castrocosta04;,fcorderoc;,2018-11-24 05:11:55+00:00;0,1;0,2;,;,#FIAVL;,;",""b'Arquitecto, tenga la seguridad que los lojanos no permitiremos que los centralistas nos """"quiten"""" el festival. El #FIAVL vive en Loja.'""";
;;;;;;;;;;;
1,07E+18;,https://twitter.com/castrocosta04/status/1066192407266496512;,castrocosta04;,anniecanizares;,2018-11-24 04:50:53+00:00;0;0;,;,;,;,b'Porque no propone que el florecimiento de los guayacanes sea tambien itinerante. El Festival es lojano porque las artes y la cultura son parte de nuestra identidad. Revise un poco de historia y venga a sentir un FIAVL en Loja.';
